epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,324.971,0.44135,0.26737,0.8728,0.99909,1,0.995,0.9001,0.50361,0.24372,0.89064,0.0010298,0.0010298,0.0010298
100,328.17,0.44806,0.28193,0.87375,0.99906,1,0.995,0.90386,0.51865,0.24874,0.8852,0.0010199,0.0010199,0.0010199
101,331.354,0.41567,0.26979,0.86612,0.99916,1,0.995,0.90114,0.52966,0.24549,0.88972,0.00101,0.00101,0.00101
102,334.55,0.44247,0.26455,0.86115,0.9992,1,0.995,0.89296,0.51577,0.2431,0.89551,0.0010001,0.0010001,0.0010001
103,337.727,0.44198,0.28791,0.86612,0.99935,1,0.995,0.8819,0.53923,0.24915,0.9035,0.0009902,0.0009902,0.0009902
104,340.934,0.44377,0.26732,0.8704,0.99919,1,0.995,0.90633,0.50065,0.22295,0.88958,0.0009803,0.0009803,0.0009803
105,344.127,0.44631,0.27795,0.88629,0.99922,1,0.995,0.90352,0.50789,0.23961,0.89265,0.0009704,0.0009704,0.0009704
106,347.341,0.45791,0.28297,0.85869,0.99926,1,0.995,0.8848,0.56957,0.25182,0.91453,0.0009605,0.0009605,0.0009605
107,350.52,0.41788,0.25799,0.85419,0.99935,1,0.995,0.87928,0.58358,0.25927,0.92246,0.0009506,0.0009506,0.0009506
108,353.91,0.44488,0.26172,0.86935,0.99933,1,0.995,0.89102,0.54592,0.23145,0.90386,0.0009407,0.0009407,0.0009407
109,357.087,0.41359,0.25953,0.87356,0.99919,1,0.995,0.88136,0.57361,0.25205,0.9348,0.0009308,0.0009308,0.0009308
110,360.299,0.42336,0.2582,0.90133,0.99916,1,0.995,0.8917,0.53355,0.23466,0.91635,0.0009209,0.0009209,0.0009209
111,363.49,0.45111,0.28593,0.86606,0.99915,1,0.995,0.89483,0.51548,0.23175,0.8957,0.000911,0.000911,0.000911
112,366.699,0.43238,0.26124,0.8774,0.99919,1,0.995,0.89541,0.52618,0.23203,0.90513,0.0009011,0.0009011,0.0009011
113,369.898,0.43114,0.25682,0.86446,0.99918,1,0.995,0.89153,0.52284,0.24017,0.89802,0.0008912,0.0008912,0.0008912
114,373.092,0.40915,0.25734,0.85609,0.99919,1,0.995,0.90083,0.52355,0.22555,0.89647,0.0008813,0.0008813,0.0008813
115,376.281,0.42299,0.26293,0.85031,0.9992,1,0.995,0.89839,0.52406,0.24647,0.891,0.0008714,0.0008714,0.0008714
116,379.492,0.42396,0.26332,0.86032,0.99921,1,0.995,0.89923,0.5222,0.22614,0.89135,0.0008615,0.0008615,0.0008615
117,382.678,0.40407,0.24756,0.87621,0.99921,1,0.995,0.89157,0.56017,0.24222,0.91354,0.0008516,0.0008516,0.0008516
118,385.91,0.40953,0.25528,0.85787,0.99923,1,0.995,0.89421,0.53507,0.24088,0.90336,0.0008417,0.0008417,0.0008417
119,389.102,0.42314,0.25488,0.87067,0.99923,1,0.995,0.87763,0.5868,0.25555,0.94252,0.0008318,0.0008318,0.0008318
120,392.378,0.41541,0.25049,0.84782,0.99934,1,0.995,0.88482,0.55471,0.25981,0.91677,0.0008219,0.0008219,0.0008219
121,395.598,0.42452,0.2499,0.86046,0.99934,1,0.995,0.88524,0.55575,0.24056,0.92,0.000812,0.000812,0.000812
122,398.795,0.4245,0.25383,0.85335,0.99921,1,0.995,0.89127,0.54405,0.23339,0.91447,0.0008021,0.0008021,0.0008021
123,401.993,0.41344,0.28042,0.87536,0.99919,1,0.995,0.89767,0.5207,0.23189,0.90845,0.0007922,0.0007922,0.0007922
124,405.239,0.41613,0.25135,0.86334,0.99921,1,0.995,0.88046,0.55551,0.23436,0.93858,0.0007823,0.0007823,0.0007823
125,408.429,0.40937,0.24254,0.85698,1,1,0.995,0.89821,0.49131,0.21802,0.89843,0.0007724,0.0007724,0.0007724
126,411.629,0.40172,0.23602,0.86427,1,1,0.995,0.89544,0.5172,0.23049,0.90675,0.0007625,0.0007625,0.0007625
127,414.833,0.39612,0.23577,0.84905,0.99923,1,0.995,0.89039,0.52492,0.23807,0.90103,0.0007526,0.0007526,0.0007526
128,418.034,0.41463,0.25426,0.85959,0.99919,1,0.995,0.89046,0.53001,0.23212,0.91959,0.0007427,0.0007427,0.0007427
129,421.225,0.39664,0.24384,0.83738,0.9992,1,0.995,0.89749,0.52007,0.23084,0.91221,0.0007328,0.0007328,0.0007328
130,424.431,0.39552,0.25872,0.86035,0.99923,1,0.995,0.89165,0.52687,0.2251,0.91453,0.0007229,0.0007229,0.0007229
131,427.597,0.40978,0.24616,0.85667,0.9993,1,0.995,0.89382,0.53573,0.22536,0.91776,0.000713,0.000713,0.000713
132,430.8,0.39258,0.24635,0.85385,0.99916,1,0.995,0.87498,0.59192,0.23025,0.93364,0.0007031,0.0007031,0.0007031
133,433.984,0.41585,0.25103,0.86413,0.99919,1,0.995,0.89813,0.52125,0.21297,0.89751,0.0006932,0.0006932,0.0006932
134,437.202,0.38981,0.22842,0.85185,0.99921,1,0.995,0.87497,0.60287,0.23983,0.93183,0.0006833,0.0006833,0.0006833
135,440.399,0.40323,0.23397,0.85139,0.99922,1,0.995,0.89473,0.53561,0.23789,0.90273,0.0006734,0.0006734,0.0006734
136,443.593,0.39965,0.24707,0.8498,0.99917,1,0.995,0.88805,0.5288,0.22715,0.90166,0.0006635,0.0006635,0.0006635
137,446.766,0.3767,0.23243,0.83797,0.99919,1,0.995,0.89077,0.55588,0.22917,0.92312,0.0006536,0.0006536,0.0006536
138,449.982,0.38939,0.23853,0.857,0.99923,1,0.995,0.9044,0.51383,0.22101,0.90778,0.0006437,0.0006437,0.0006437
139,453.175,0.40819,0.23304,0.85453,0.99924,1,0.995,0.89323,0.56018,0.24762,0.92704,0.0006338,0.0006338,0.0006338
140,456.386,0.38898,0.22425,0.84451,0.99922,1,0.995,0.90368,0.49948,0.21374,0.89777,0.0006239,0.0006239,0.0006239
141,459.56,0.38,0.22796,0.85612,0.99923,1,0.995,0.89263,0.51008,0.22079,0.90033,0.000614,0.000614,0.000614
142,462.767,0.37814,0.22992,0.84686,0.99922,1,0.995,0.89433,0.53068,0.21592,0.90981,0.0006041,0.0006041,0.0006041
143,465.957,0.35598,0.22243,0.84803,0.99922,1,0.995,0.89271,0.53339,0.21803,0.90637,0.0005942,0.0005942,0.0005942
144,469.16,0.38987,0.23564,0.8526,0.9992,1,0.995,0.9083,0.5137,0.22173,0.90963,0.0005843,0.0005843,0.0005843
145,472.412,0.37735,0.24589,0.83477,0.99919,1,0.995,0.89846,0.52934,0.22659,0.90738,0.0005744,0.0005744,0.0005744
146,475.694,0.38164,0.22756,0.84726,0.9992,1,0.995,0.89817,0.526,0.21553,0.90574,0.0005645,0.0005645,0.0005645
147,478.899,0.37914,0.22823,0.8558,0.99923,1,0.995,0.89522,0.52519,0.21213,0.90744,0.0005546,0.0005546,0.0005546
148,482.145,0.38586,0.2442,0.85263,0.99922,1,0.995,0.89735,0.52704,0.21329,0.90471,0.0005447,0.0005447,0.0005447
149,485.366,0.36974,0.23224,0.85107,0.99921,1,0.995,0.9029,0.50675,0.21083,0.89633,0.0005348,0.0005348,0.0005348
150,488.602,0.3705,0.23727,0.84313,0.99919,1,0.995,0.90028,0.5194,0.21038,0.89977,0.0005249,0.0005249,0.0005249
151,491.8,0.34376,0.21907,0.84034,0.99921,1,0.995,0.88265,0.54111,0.22033,0.91405,0.000515,0.000515,0.000515
152,495.001,0.35848,0.2238,0.85717,0.99921,1,0.995,0.89248,0.53947,0.21959,0.91527,0.0005051,0.0005051,0.0005051
153,498.185,0.39053,0.23773,0.85903,0.99922,1,0.995,0.89191,0.56017,0.21565,0.92347,0.0004952,0.0004952,0.0004952
154,501.385,0.35742,0.22898,0.83722,0.99921,1,0.995,0.89638,0.53457,0.21828,0.91621,0.0004853,0.0004853,0.0004853
155,504.581,0.35877,0.21506,0.8313,0.99922,1,0.995,0.89624,0.54359,0.21744,0.92162,0.0004754,0.0004754,0.0004754
156,507.783,0.3634,0.23017,0.8668,0.99923,1,0.995,0.90061,0.52573,0.21681,0.90926,0.0004655,0.0004655,0.0004655
157,510.972,0.33665,0.21699,0.8363,0.99922,1,0.995,0.89708,0.54218,0.21907,0.92018,0.0004556,0.0004556,0.0004556
158,514.181,0.34846,0.21612,0.84114,0.99922,1,0.995,0.89912,0.5227,0.21216,0.90617,0.0004457,0.0004457,0.0004457
159,517.371,0.31294,0.20758,0.81845,0.99923,1,0.995,0.90424,0.50501,0.20505,0.89964,0.0004358,0.0004358,0.0004358
160,520.577,0.35807,0.22097,0.84086,0.99923,1,0.995,0.88786,0.5517,0.21871,0.93411,0.0004259,0.0004259,0.0004259
161,523.741,0.35622,0.21757,0.85104,0.99924,1,0.995,0.91179,0.50675,0.20197,0.90986,0.000416,0.000416,0.000416
162,526.973,0.33998,0.21538,0.84298,0.99922,1,0.995,0.90989,0.50437,0.19678,0.90724,0.0004061,0.0004061,0.0004061
163,530.155,0.33793,0.21847,0.8593,0.99922,1,0.995,0.90855,0.49835,0.20356,0.90665,0.0003962,0.0003962,0.0003962
164,533.356,0.34839,0.21298,0.84847,0.99923,1,0.995,0.90891,0.50613,0.20261,0.9038,0.0003863,0.0003863,0.0003863
165,536.524,0.30276,0.19711,0.83258,0.99923,1,0.995,0.90261,0.5201,0.20474,0.90213,0.0003764,0.0003764,0.0003764
166,539.721,0.31178,0.20235,0.83654,0.99922,1,0.995,0.89962,0.51714,0.20229,0.90451,0.0003665,0.0003665,0.0003665
167,542.894,0.30464,0.19066,0.83322,0.99924,1,0.995,0.90058,0.51575,0.2021,0.9028,0.0003566,0.0003566,0.0003566
168,546.1,0.31142,0.19144,0.83477,0.99922,1,0.995,0.90256,0.52706,0.20895,0.91074,0.0003467,0.0003467,0.0003467
169,549.283,0.31595,0.19086,0.83046,0.99923,1,0.995,0.90387,0.51677,0.19521,0.90409,0.0003368,0.0003368,0.0003368
170,552.502,0.34248,0.21713,0.84335,0.99923,1,0.995,0.89497,0.5437,0.20601,0.92082,0.0003269,0.0003269,0.0003269
171,555.673,0.32968,0.21193,0.8306,0.99923,1,0.995,0.90268,0.52717,0.20347,0.91812,0.000317,0.000317,0.000317
172,558.88,0.32158,0.20804,0.82979,0.99923,1,0.995,0.90608,0.51823,0.20604,0.91474,0.0003071,0.0003071,0.0003071
173,562.08,0.32549,0.20427,0.84143,0.99925,1,0.995,0.90274,0.52683,0.21353,0.92082,0.0002972,0.0002972,0.0002972
174,565.291,0.34047,0.21353,0.84298,0.99923,1,0.995,0.89968,0.52167,0.20906,0.91478,0.0002873,0.0002873,0.0002873
175,568.464,0.33424,0.20601,0.84704,0.99924,1,0.995,0.89903,0.5227,0.21066,0.91929,0.0002774,0.0002774,0.0002774
176,571.68,0.30478,0.19969,0.82938,0.99923,1,0.995,0.90399,0.5168,0.20882,0.91899,0.0002675,0.0002675,0.0002675
177,574.847,0.31429,0.20339,0.84902,0.99924,1,0.995,0.89321,0.54254,0.21606,0.92905,0.0002576,0.0002576,0.0002576
178,578.049,0.30713,0.19876,0.83021,1,1,0.995,0.89081,0.5363,0.21321,0.92448,0.0002477,0.0002477,0.0002477
179,581.216,0.31532,0.19912,0.82926,1,1,0.995,0.89723,0.51872,0.20529,0.9173,0.0002378,0.0002378,0.0002378
180,584.475,0.3203,0.2051,0.84841,1,1,0.995,0.906,0.52542,0.20703,0.92157,0.0002279,0.0002279,0.0002279
181,587.691,0.29424,0.1917,0.83145,1,1,0.995,0.90016,0.54158,0.20808,0.92757,0.000218,0.000218,0.000218
182,590.881,0.33936,0.20941,0.83992,0.99923,1,0.995,0.89789,0.53183,0.20474,0.91659,0.0002081,0.0002081,0.0002081
183,594.061,0.29014,0.18859,0.82688,1,1,0.995,0.89641,0.5315,0.20428,0.92166,0.0001982,0.0001982,0.0001982
184,597.271,0.31554,0.19593,0.84293,1,1,0.995,0.89749,0.52804,0.21206,0.92764,0.0001883,0.0001883,0.0001883
185,600.462,0.31414,0.19486,0.83672,1,1,0.995,0.9024,0.52154,0.20786,0.92219,0.0001784,0.0001784,0.0001784
186,603.649,0.30111,0.19434,0.81914,1,1,0.995,0.90348,0.52493,0.20539,0.926,0.0001685,0.0001685,0.0001685
187,606.828,0.28627,0.19062,0.82538,0.99924,1,0.995,0.90586,0.52034,0.20961,0.91996,0.0001586,0.0001586,0.0001586
188,610.028,0.2827,0.19168,0.83184,0.99924,1,0.995,0.90254,0.51637,0.20616,0.91306,0.0001487,0.0001487,0.0001487
189,613.198,0.29846,0.19146,0.83067,0.99925,1,0.995,0.90497,0.50514,0.19921,0.90771,0.0001388,0.0001388,0.0001388
190,616.384,0.28923,0.18208,0.81801,0.99923,1,0.995,0.90822,0.49602,0.19963,0.90603,0.0001289,0.0001289,0.0001289
191,646.467,0.25513,0.16162,0.80715,0.99923,1,0.995,0.9046,0.50734,0.19745,0.91087,0.000119,0.000119,0.000119
192,649.771,0.27013,0.16991,0.8106,0.99924,1,0.995,0.89951,0.52759,0.20328,0.92778,0.0001091,0.0001091,0.0001091
193,653.055,0.25859,0.16259,0.80436,0.99923,1,0.995,0.90119,0.51544,0.20104,0.92423,9.92e-05,9.92e-05,9.92e-05
194,656.305,0.25236,0.16057,0.79402,0.99923,1,0.995,0.90872,0.51992,0.20514,0.92608,8.93e-05,8.93e-05,8.93e-05
195,659.486,0.25564,0.16489,0.81645,0.99924,1,0.995,0.90117,0.52886,0.20391,0.93033,7.94e-05,7.94e-05,7.94e-05
196,662.832,0.25395,0.15945,0.81248,0.99923,1,0.995,0.89894,0.52356,0.2027,0.92511,6.95e-05,6.95e-05,6.95e-05
197,666.002,0.25021,0.16355,0.79566,0.99925,1,0.995,0.9047,0.5168,0.19763,0.92257,5.96e-05,5.96e-05,5.96e-05
198,669.195,0.24309,0.15625,0.7919,0.99925,1,0.995,0.89912,0.51716,0.19975,0.92214,4.97e-05,4.97e-05,4.97e-05
199,672.36,0.23607,0.15742,0.81019,0.99924,1,0.995,0.90358,0.51926,0.20407,0.9239,3.98e-05,3.98e-05,3.98e-05
200,675.543,0.24569,0.15532,0.77391,0.99925,1,0.995,0.89844,0.51934,0.20797,0.92667,2.99e-05,2.99e-05,2.99e-05
